article,lvl2,main,up,location,href,meter_1,meter_2,pix_1,pix_2,name,in_rub,hronometraz,v_sutki,dney,anonce_code,anonce
Новосибирск034,/novosibirskaya-oblast,Россия,Новосибирская область,Новосибирск,/novosibirskaya-oblast/novosibirsk/ploshchad-lenina-ordzhonikidze-27-skver-u-opernogo-teatra,4,8.2,1200,480,Площадь Ленина - Орджоникидзе; 27 (Сквер у Оперного театра),26338,7,1440,7,53477415,Цифровой билборд
Новосибирск035,/novosibirskaya-oblast,Россия,Новосибирская область,Новосибирск,/novosibirskaya-oblast/novosibirsk/ordzhonikidze-michurina-ngatoib-no1,3,6,1200,480,Орджоникидзе - Мичурина (НГАТОиБ №1),17040,7,1440,7,53477415,Цифровой билборд
Новосибирск036,/novosibirskaya-oblast,Россия,Новосибирская область,Новосибирск,/novosibirskaya-oblast/novosibirsk/serebrennikovskaya-42-deputatskaya,2.2,3.1,1200,480,Серебренниковская; 42 - Депутатская,11113,7,1440,7,53477215,Светодиодный экран
Новый,/tyumen-region,Россия,Тюменская область,Новый Уренгой,/tyumen-region/novyy-urengoy/26-s-yezda-kpss,4.2,5.6,720,576,26 Съезда КПСС,20000,10,228,7,53477215,Светодиодный экран
Ноябрьск001,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/mira-3,3,2,720,576,Мира; 3,11580,15,192,14,53477215,Светодиодный экран
Ноябрьск003,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/lenina-sovetskaya-storona-a,6,3.4,512,288,Ленина - Советская (сторона А),38869,10,100,7,53477215,Светодиодный экран
Ноябрьск004,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/lenina-sovetskaya-storona-b,6,3.4,512,288,Ленина - Советская (сторона Б),38869,10,100,7,53477215,Светодиодный экран
Ноябрьск005,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/lenina-sovetskaya-storona-v,6,3.4,512,288,Ленина - Советская (сторона В),38869,10,100,7,53477215,Светодиодный экран
Ноябрьск006,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/lenina-dzerzhinskogo,6,3.4,512,288,Ленина - Дзержинского,38869,10,100,7,53477215,Светодиодный экран
Ноябрьск007,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/lenina-mira,6,3.4,512,288,Ленина - Мира,38869,10,100,7,53477215,Светодиодный экран
Ноябрьск008,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/mira-78v,6,3.4,512,288,Мира; 78В,38869,10,100,7,53477215,Светодиодный экран
Ноябрьск009,/tyumen-region,Россия,Тюменская область,Ноябрьск,/tyumen-region/noyabrsk/sovetskaya-73,3.8,2.8,640,480,Советская; 73,38869,10,100,7,53477215,Светодиодный экран
Нягань001,/tyumen-region,Россия,Тюменская область,Нягань,/tyumen-region/nyagan/gorodskaya-ploshchad-3-y-mkr,3,4,720,576,Городская Площадь (3-й мкр.),8960,10,24,7,53477215,Светодиодный экран
Омск001,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/maslennikova-karla-marksa-magazin-radost,8,4,768,384,Масленникова - Карла Маркса (Магазин "Радость"),13320,10,204,7,53477215,Светодиодный экран
Омск002,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/70-let-oktyabrya-19-tots-festival-city,6.7,12.8,320,240,70 лет Октября; 19 (ТОЦ Festival City),12789,10,288,7,53477215,Светодиодный экран
Омск004,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/karla-marksa-4-dom-soyuzov,7.2,6,288,240,Карла Маркса; 4 (Дом Союзов),13320,10,204,7,53477215,Светодиодный экран
Омск005,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/koneva-3-ya-yeniseyskaya,4.32,3.36,320,240,Конева - 3-я Енисейская,9750,10,204,7,53477215,Светодиодный экран
Омск007,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/karla-libknekhta-11-tts-pyat-zvezd,3,4,512,384,Карла Либкнехта; 11 (ТЦ "Пять звезд"),8694,10,288,7,53477215,Светодиодный экран
Омск010,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/mira-42-1-tk-yevropa,3,4,512,384,Мира; 42/1 (ТК "Европа"),9408,10,288,7,53477215,Светодиодный экран
Омск011,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/pushkina-59-tk-kazachya-sloboda,3,4,512,384,Пушкина; 59 ( ТК "Казачья Слобода"),8694,10,288,7,53477215,Светодиодный экран
Омск012,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/70-let-oktyabrya-23a-koneva,3,6,1024,512,70 лет Октября; 23А - Конева,13357,7,1440,7,53477415,Цифровой билборд
Омск013,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/gagarina-shcherbaneva-20-storona-a,5,15,1024,512,Гагарина - Щербанева; 20 (Сторона А),28367,7,1440,7,53477615,Цифровой суперсайт
Омск014,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/gagarina-shcherbaneva-20-storona-b,5,15,1024,512,Гагарина - Щербанева; 20 (Сторона Б),28367,7,1440,7,53477615,Цифровой суперсайт
Омск015,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/gagarina-10,3,6,1024,512,Гагарина; 10,13357,7,1440,7,53477415,Цифровой билборд
Омск017,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/gusarova-2,3,12,1024,512,Гусарова; 2,19316,7,1440,7,53477415,Цифровой билборд
Омск018,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/3-ya-yeniseyskaya-1-1,3,6,1024,512,3-я Енисейская; 1/1,13357,7,1440,7,53477415,Цифровой билборд
Омск019,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/krasnyy-put-85-1,3,6,1024,512,Красный путь; 85/1,13357,7,1440,7,53477415,Цифровой билборд
Омск020,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/leningradskaya-ploshchad-1,3,6,1024,512,Ленинградская Площадь; 1,13357,7,1440,7,53477415,Цифровой билборд
